"Ciqual 
AGB","Ciqual 
code",Groupe d'aliment,Sous-groupe d'aliment,Nom Français,LCI Name,Ingredients,Code et Nom,Groupe,Sous-groupe,mPt/kg de produit,kg CO2 eq/kg de produit,kg CVC11 eq/kg de produit,kBq U-235 eq/kg de produit,kg NMVOC eq/kg de produit,disease inc./kg de produit,CTUh/kg de produit,CTUh/kg de produit,mol H+ eq/kg de produit,kg P eq/kg de produit,kg N eq/kg de produit,mol N eq/kg de produit,CTUe/kg de produit,Pt/kg de produit,m3 depriv./kg de produit,MJ/kg de produit,kg Sb eq/kg de produit
25149,25149,entrées et plats composés,plats composés,"Pâtes fraîches farcies (ex : raviolis, ravioles du Dauphiné), au fromage, cuites","Fresh pasta, stuffed with cheese (e.g. ravioli), cooked",Farine de blé,"Pâtes fraîches farcies (ex : raviolis, ravioles du Dauphiné), au fromage, cuites (25149)",entrées et plats composés,plats composés,0.031467014,0.22299946,1.4262872e-08,0.023035185,0.00067761675,2.2455121e-08,2.8301295e-09,3.7049993000000006e-10,0.0034673443,5.1286657e-05,0.0023339771,0.014971694,4.4664942,30.355163,0.10105491,1.5829173,1.0526254999999998e-06
25149,25149,entrées et plats composés,plats composés,"Pâtes fraîches farcies (ex : raviolis, ravioles du Dauphiné), au fromage, cuites","Fresh pasta, stuffed with cheese (e.g. ravioli), cooked",Autres étapes,"Pâtes fraîches farcies (ex : raviolis, ravioles du Dauphiné), au fromage, cuites (25149)",entrées et plats composés,plats composés,0.078513807,0.63662722,7.1212601e-08,0.6442683600000001,0.0018133692999999997,2.8964382900000002e-08,7.998907100000001e-09,2.9383720000000003e-10,0.0028281808,0.00011770052400000001,0.00127270706,0.008153172,2.34200295,5.3802259,0.314971311,21.7031253,4.006959629999999e-06
25149,25149,entrées et plats composés,plats composés,"Pâtes fraîches farcies (ex : raviolis, ravioles du Dauphiné), au fromage, cuites","Fresh pasta, stuffed with cheese (e.g. ravioli), cooked",Total,"Pâtes fraîches farcies (ex : raviolis, ravioles du Dauphiné), au fromage, cuites (25149)",entrées et plats composés,plats composés,0.3563329596,3.0472169320000004,1.604482436e-07,0.8419410335000002,0.006673795870000001,2.6889603520000004e-07,6.715018149999999e-08,2.365020141e-09,0.03732168313999999,0.000506910143,0.01359681966,0.15759778950000003,36.937626470000005,177.5884316,1.6664376379999997,32.19341874,1.085544423e-05
25125,25125,entrées et plats composés,plats composés,Paupiette de veau,Veal olive or veal paupiette,Beurre,Paupiette de veau (25125),entrées et plats composés,plats composés,0.023529702000000003,0.24593506,5.8050912e-09,0.017030725,0.0003974528,1.8636037e-08,5.9272151e-09,1.5971576000000003e-10,0.0027667225,2.706912e-05,0.00089332467,0.012020315,2.7931925,15.063499,0.07938201,0.73578741,6.5128087e-07
25125,25125,entrées et plats composés,plats composés,Paupiette de veau,Veal olive or veal paupiette,Carotte,Paupiette de veau (25125),entrées et plats composés,plats composés,0.0021750783,0.0078291898,1.0381331e-09,0.0018736486,3.1126385e-05,6.515545199999999e-10,4.5354052999999995e-10,9.6970482e-12,8.2117988e-05,2.0647524e-06,6.5992671e-05,0.00025397487,0.97559909,0.46736576,0.11118375,0.11488052,7.870618e-08
25125,25125,entrées et plats composés,plats composés,Paupiette de veau,Veal olive or veal paupiette,Jaune d'œuf,Paupiette de veau (25125),entrées et plats composés,plats composés,0.030994543,0.17144661,7.9734591e-09,0.017825482,0.00047301371,3.438983199999999e-08,5.4656606e-09,2.1410269e-10,0.0049329292,4.4744539e-05,0.0010791836000000003,0.02158465,4.7029622,13.675453,0.25351047,0.97007171,6.0974264e-07
25125,25125,entrées et plats composés,plats composés,Paupiette de veau,Veal olive or veal paupiette,Viande de porc maigre,Paupiette de veau (25125),entrées et plats composés,plats composés,0.041620993999999994,0.29053723,1.1821067e-08,0.091445135,0.00059156496,4.1674028e-08,4.056917399999999e-09,2.4724155e-10,0.0059404326,4.5008101e-05,0.0014150692,0.025851155,4.8208745,17.453277,0.20301008,2.8401081,9.410606499999999e-07
25125,25125,entrées et plats composés,plats composés,Paupiette de veau,Veal olive or veal paupiette,Viande,Paupiette de veau (25125),entrées et plats composés,plats composés,0.14556478,1.0093917,1.3525193e-07,0.41721514,0.0021718856,1.3660289e-07,1.3692637e-08,8.3098949e-10,0.019211811,0.00016958954,0.0045811387,0.082717016,15.615714,60.747072,0.72446086,13.002073,3.636967e-06
25125,25125,entrées et plats composés,plats composés,Paupiette de veau,Veal olive or veal paupiette,Viande de veau sans os,Paupiette de veau (25125),entrées et plats composés,plats composés,1.4052913,14.601988,4.334993199999999e-07,0.71806079,0.026857216000000003,9.996711e-07,2.8797909e-07,7.0771495e-09,0.14901066,0.0014427981,0.10372384,0.63959276,128.3343,1015.8447,4.0315284,58.291952,2.3468264e-05
25125,25125,entrées et plats composés,plats composés,Paupiette de veau,Veal olive or veal paupiette,Champignon,Paupiette de veau (25125),entrées et plats composés,plats composés,0.042159169,0.29717537,8.247913499999998e-09,0.0097359818,0.00040740826,9.647940999999999e-09,1.6599575e-09,7.821462700000001e-11,0.00091123924,2.7681231e-05,0.0007791691900000001,0.0032129294,2.963298,1.3434483,2.8761112,3.7025107,7.7033689e-07
25125,25125,entrées et plats composés,plats composés,Paupiette de veau,Veal olive or veal paupiette,Échalote,Paupiette de veau (25125),entrées et plats composés,plats composés,0.0015143784,0.0046705787,6.7292593e-10,0.0015132312,1.9220903e-05,3.8429223999999997e-10,1.6969206e-10,7.1247368e-12,4.9545324e-05,1.4788278e-06,6.5560573e-05,0.00017462101,0.11388957,0.56838825,0.10013688,0.07152052,8.9945472e-08
25125,25125,entrées et plats composés,plats composés,Paupiette de veau,Veal olive or veal paupiette,Autres étapes,Paupiette de veau (25125),entrées et plats composés,plats composés,0.103589753,0.65201715,7.839605599999999e-08,1.19254665,0.0017305165999999999,3.20482274e-08,9.6808541e-09,3.5932698e-10,0.0029615704,9.5549235e-05,0.00132656533,0.008322335399999999,2.35718433,5.125219599999999,0.219549174,33.1086026,7.1206777899999995e-06
25125,25125,entrées et plats composés,plats composés,Paupiette de veau,Veal olive or veal paupiette,Total,Paupiette de veau (25125),entrées et plats composés,plats composés,1.7964396977000001,17.2809908885,6.827058958299999e-07,2.4672467836,0.032679405218,1.2737059021599999e-06,3.2908556429e-07,8.983562382e-09,0.185867028252,0.0018559834462,0.11392984393399999,0.79372975668,162.67701419000002,1130.2884229100002,8.598872824000003,112.83750656000001,3.7366981492e-05
25213,25213,entrées et plats composés,plats composés,"Paupiette de veau, cuite au four","Veal paupiette, cooked in oven",Beurre,"Paupiette de veau, cuite au four (25213)",entrées et plats composés,plats composés,0.023529702000000003,0.24593506,5.8050912e-09,0.017030725,0.0003974528,1.8636037e-08,5.9272151e-09,1.5971576000000003e-10,0.0027667225,2.706912e-05,0.00089332467,0.012020315,2.7931925,15.063499,0.07938201,0.73578741,6.5128087e-07
25213,25213,entrées et plats composés,plats composés,"Paupiette de veau, cuite au four","Veal paupiette, cooked in oven",Carotte,"Paupiette de veau, cuite au four (25213)",entrées et plats composés,plats composés,0.0021750783,0.0078291898,1.0381331e-09,0.0018736486,3.1126385e-05,6.515545199999999e-10,4.5354052999999995e-10,9.6970482e-12,8.2117988e-05,2.0647524e-06,6.5992671e-05,0.00025397487,0.97559909,0.46736576,0.11118375,0.11488052,7.870618e-08
25213,25213,entrées et plats composés,plats composés,"Paupiette de veau, cuite au four","Veal paupiette, cooked in oven",Jaune d'œuf,"Paupiette de veau, cuite au four (25213)",entrées et plats composés,plats composés,0.030994543,0.17144661,7.9734591e-09,0.017825482,0.00047301371,3.438983199999999e-08,5.4656606e-09,2.1410269e-10,0.0049329292,4.4744539e-05,0.0010791836000000003,0.02158465,4.7029622,13.675453,0.25351047,0.97007171,6.0974264e-07
25213,25213,entrées et plats composés,plats composés,"Paupiette de veau, cuite au four","Veal paupiette, cooked in oven",Viande de porc maigre,"Paupiette de veau, cuite au four (25213)",entrées et plats composés,plats composés,0.041620993999999994,0.29053723,1.1821067e-08,0.091445135,0.00059156496,4.1674028e-08,4.056917399999999e-09,2.4724155e-10,0.0059404326,4.5008101e-05,0.0014150692,0.025851155,4.8208745,17.453277,0.20301008,2.8401081,9.410606499999999e-07
25213,25213,entrées et plats composés,plats composés,"Paupiette de veau, cuite au four","Veal paupiette, cooked in oven",Viande,"Paupiette de veau, cuite au four (25213)",entrées et plats composés,plats composés,0.14556478,1.0093917,1.3525193e-07,0.41721514,0.0021718856,1.3660289e-07,1.3692637e-08,8.3098949e-10,0.019211811,0.00016958954,0.0045811387,0.082717016,15.615714,60.747072,0.72446086,13.002073,3.636967e-06
25213,25213,entrées et plats composés,plats composés,"Paupiette de veau, cuite au four","Veal paupiette, cooked in oven",Viande de veau sans os,"Paupiette de veau, cuite au four (25213)",entrées et plats composés,plats composés,1.4052913,14.601988,4.334993199999999e-07,0.71806079,0.026857216000000003,9.996711e-07,2.8797909e-07,7.0771495e-09,0.14901066,0.0014427981,0.10372384,0.63959276,128.3343,1015.8447,4.0315284,58.291952,2.3468264e-05
25213,25213,entrées et plats composés,plats composés,"Paupiette de veau, cuite au four","Veal paupiette, cooked in oven",Champignon,"Paupiette de veau, cuite au four (25213)",entrées et plats composés,plats composés,0.042159169,0.29717537,8.247913499999998e-09,0.0097359818,0.00040740826,9.647940999999999e-09,1.6599575e-09,7.821462700000001e-11,0.00091123924,2.7681231e-05,0.0007791691900000001,0.0032129294,2.963298,1.3434483,2.8761112,3.7025107,7.7033689e-07
25213,25213,entrées et plats composés,plats composés,"Paupiette de veau, cuite au four","Veal paupiette, cooked in oven",Échalote,"Paupiette de veau, cuite au four (25213)",entrées et plats composés,plats composés,0.0015143784,0.0046705787,6.7292593e-10,0.0015132312,1.9220903e-05,3.8429223999999997e-10,1.6969206e-10,7.1247368e-12,4.9545324e-05,1.4788278e-06,6.5560573e-05,0.00017462101,0.11388957,0.56838825,0.10013688,0.07152052,8.9945472e-08
25213,25213,entrées et plats composés,plats composés,"Paupiette de veau, cuite au four","Veal paupiette, cooked in oven",Autres étapes,"Paupiette de veau, cuite au four (25213)",entrées et plats composés,plats composés,0.103589753,0.65201715,7.839605599999999e-08,1.19254665,0.0017305165999999999,3.20482274e-08,9.6808541e-09,3.5932698e-10,0.0029615704,9.5549235e-05,0.00132656533,0.008322335399999999,2.35718433,5.125219599999999,0.219549174,33.1086026,7.1206777899999995e-06
25213,25213,entrées et plats composés,plats composés,"Paupiette de veau, cuite au four","Veal paupiette, cooked in oven",Total,"Paupiette de veau, cuite au four (25213)",entrées et plats composés,plats composés,1.7964396977000001,17.2809908885,6.827058958299999e-07,2.4672467836,0.032679405218,1.2737059021599999e-06,3.2908556429e-07,8.983562382e-09,0.185867028252,0.0018559834462,0.11392984393399999,0.79372975668,162.67701419000002,1130.2884229100002,8.598872824000003,112.83750656000001,3.7366981492e-05
25126,25126,entrées et plats composés,plats composés,Paupiette de volaille,Poultry paupiette,Beurre,Paupiette de volaille (25126),entrées et plats composés,plats composés,0.030273884,0.316426,7.4689708e-09,0.021912143,0.00051137239,2.3977577e-08,7.6260984e-09,2.0549417e-10,0.0035597322,3.4827785e-05,0.0011493731,0.015465628,3.593789,19.381062,0.10213481,0.94668189,8.3795373e-07
25126,25126,entrées et plats composés,plats composés,Paupiette de volaille,Poultry paupiette,Œuf de poule,Paupiette de volaille (25126),entrées et plats composés,plats composés,0.044886509000000005,0.24829015,1.1547218e-08,0.025814985,0.00068502169,4.980358899999999e-08,7.915407e-09,3.1006497e-10,0.0071439018,6.4799347e-05,0.0015628811000000002,0.031259037,6.810862,19.804885,0.3671356,1.4048645,8.830334699999999e-07
25126,25126,entrées et plats composés,plats composés,Paupiette de volaille,Poultry paupiette,Viande,Paupiette de volaille (25126),entrées et plats composés,plats composés,0.37498433000000003,2.6002585,3.4841776e-07,1.0747733,0.0055949183,3.5189791e-07,3.5273121e-08,2.1406829e-09,0.049490871,0.00043687366,0.011801311,0.2130844,40.227093,156.4884,1.8662582,33.494183,9.369063e-06
25126,25126,entrées et plats composés,plats composés,Paupiette de volaille,Poultry paupiette,Viande de poulet sans os,Paupiette de volaille (25126),entrées et plats composés,plats composés,0.47641985000000003,3.6126273,2.106906e-07,0.26886283,0.0094437396,4.2795476999999996e-07,7.8719514e-08,3.5166225e-09,0.05917993,0.00080809301,0.015744626,0.24826185,78.468584,198.36335,3.7354744,26.432867,1.4906236e-05
25126,25126,entrées et plats composés,plats composés,Paupiette de volaille,Poultry paupiette,Abats de poulet,Paupiette de volaille (25126),entrées et plats composés,plats composés,0.012483789,0.094278861,5.522431799999999e-09,0.0070640102,0.00024717821,1.1230054999999998e-08,2.0646981e-09,9.231923000000002e-11,0.0015530665,2.1111331e-05,0.00041268626,0.0065153489,2.0473337,5.2160025,0.098245393,0.69360483,3.9170941e-07
25126,25126,entrées et plats composés,plats composés,Paupiette de volaille,Poultry paupiette,Autres étapes,Paupiette de volaille (25126),entrées et plats composés,plats composés,0.07605018499999999,0.57699366,7.041892599999999e-08,0.71829761,0.0015148731,2.7448765399999998e-08,7.6605275e-09,2.7163696e-10,0.0025073349,6.9750138e-05,0.0012268392499999998,0.0075451079,2.06301883,4.6221922,0.18486886400000002,22.7287486,4.1659207900000005e-06
25126,25126,entrées et plats composés,plats composés,Paupiette de volaille,Poultry paupiette,Total,Paupiette de volaille (25126),entrées et plats composés,plats composés,1.015098547,7.448874471,6.540659065999999e-07,2.1167248782,0.017997103290000004,8.923126663999999e-07,1.39259366e-07,6.53682073e-09,0.12343483640000001,0.001435455271,0.03189771671,0.5221313718,133.21068053000002,403.87589169999995,6.354117267,85.70094982,3.05539164e-05
25010,25010,entrées et plats composés,plats composés,Petit salé ou saucisse aux lentilles,Salt-cured pork belly with lentils,Carotte,Petit salé ou saucisse aux lentilles (25010),entrées et plats composés,plats composés,0.0025492465000000004,0.017819024,3.7491895e-09,0.0016730438,6.6733397e-05,1.1645286e-09,3.9053053e-10,1.2393819e-11,0.00010183106,2.5090683000000005e-06,7.369642e-05,0.00032937517,0.63966376,0.57893647,0.087371871,0.23274251,1.2320191e-07
25010,25010,entrées et plats composés,plats composés,Petit salé ou saucisse aux lentilles,Salt-cured pork belly with lentils,Lentilles,Petit salé ou saucisse aux lentilles (25010),entrées et plats composés,plats composés,0.015353194,0.095956068,1.4246583e-08,0.0065007171,0.00045127074,4.2345839e-09,1.353195e-09,1.9448776e-10,0.00070602173,3.6222793e-05,0.00173344,0.0025068876,3.7341245,24.453381,0.1873614,0.78864295,3.1869386e-07
25010,25010,entrées et plats composés,plats composés,Petit salé ou saucisse aux lentilles,Salt-cured pork belly with lentils,Oignons,Petit salé ou saucisse aux lentilles (25010),entrées et plats composés,plats composés,0.0011143744,0.0062353007,1.0990682999999999e-09,0.00077499138,2.4047036e-05,5.8051419e-10,1.5601341e-10,5.891363e-12,5.3906049e-05,1.1185918e-06,4.7003481e-05,0.00019514872,0.10369179,0.3476509,0.047515269,0.084370614,5.361866099999999e-08
25010,25010,entrées et plats composés,plats composés,Petit salé ou saucisse aux lentilles,Salt-cured pork belly with lentils,Saucisse de porc,Petit salé ou saucisse aux lentilles (25010),entrées et plats composés,plats composés,0.23302045000000002,1.6320467,2.2441947e-07,0.66194996,0.003572708,2.1829875e-07,2.1943762e-08,1.3293151e-09,0.030485508,0.00026976824,0.0072712185,0.13107084,24.725518,96.288773,1.1467911,21.114929,5.949622199999999e-06
25010,25010,entrées et plats composés,plats composés,Petit salé ou saucisse aux lentilles,Salt-cured pork belly with lentils,Autres étapes,Petit salé ou saucisse aux lentilles (25010),entrées et plats composés,plats composés,0.048552315,0.50531997,6.436491600000001e-08,0.237,0.00149031407,2.5646905199999994e-08,3.866185999999999e-09,1.307671168e-09,0.00144417885,0.00012617835100000002,0.00053646836,0.00359504508,1.9829430399999999,2.04350065,0.158769089,11.270853200000001,1.6339823299999998e-06
25010,25010,entrées et plats composés,plats composés,Petit salé ou saucisse aux lentilles,Salt-cured pork belly with lentils,Total,Petit salé ou saucisse aux lentilles (25010),entrées et plats composés,plats composés,0.3005895799,2.2573770627,3.078792268e-07,0.90789871228,0.005605073243000001,2.4992528188999996e-07,2.7709686940000002e-08,2.8497592100000003e-09,0.032791445689,0.00043579704410000005,0.009661826761000001,0.13769729657,31.18594109,123.71224202,1.627808729,33.491538274,8.079118960999998e-06
20240,20240,entrées et plats composés,plats composés,Piperade basquaise,"Piperade, Basque-style (fondue of sweet peppers and tomatoes flavoured with onions and garlics)",Oignons,Piperade basquaise (20240),entrées et plats composés,plats composés,0.007813680199999999,0.027899311,4.003053399999999e-09,0.0067630716,0.00012808797,2.468461e-09,9.5906182e-10,3.8736887e-11,0.0003146715,7.8509015e-06,0.00035466147,0.0011549443,0.65303196,2.8286089,0.46780117,0.39013928,4.303019e-07
20240,20240,entrées et plats composés,plats composés,Piperade basquaise,"Piperade, Basque-style (fondue of sweet peppers and tomatoes flavoured with onions and garlics)",Poivre,Piperade basquaise (20240),entrées et plats composés,plats composés,0.024537738,0.25495308,1.511792e-08,0.028751327,0.00077910975,1.0450749e-08,3.6768814e-09,9.0450773e-11,0.0013631981,9.0339511e-05,0.0005375183000000001,0.0031993787,1.5524471,1.7804465,0.41527987,2.9881242,1.4799315e-06
20240,20240,entrées et plats composés,plats composés,Piperade basquaise,"Piperade, Basque-style (fondue of sweet peppers and tomatoes flavoured with onions and garlics)",Tomate,Piperade basquaise (20240),entrées et plats composés,plats composés,0.016251679,0.10211663,1.3867255999999998e-08,0.016625148,0.00035405269,6.8265973e-09,5.0427103e-09,1.4584223e-10,0.00079623369,1.4211149e-05,0.0004108688900000001,0.0028787603,0.79213336,-1.3144892,0.65506894,1.7330422,1.064518e-06
20240,20240,entrées et plats composés,plats composés,Piperade basquaise,"Piperade, Basque-style (fondue of sweet peppers and tomatoes flavoured with onions and garlics)",Graisse végétale (type margarine),Piperade basquaise (20240),entrées et plats composés,plats composés,0.047394832000000005,0.31321221,2.6619973e-08,0.020815488,0.0011709311,2.8292973999999996e-08,1.980589e-08,5.7177358e-10,0.0038286662,9.2388014e-05,0.0028361534,0.016919866,6.5206561,46.160569,0.49729186,2.381409,1.7371193999999997e-06
20240,20240,entrées et plats composés,plats composés,Piperade basquaise,"Piperade, Basque-style (fondue of sweet peppers and tomatoes flavoured with onions and garlics)",Autres étapes,Piperade basquaise (20240),entrées et plats composés,plats composés,0.07605018499999999,0.57699366,7.041892599999999e-08,0.71829761,0.0015148731,2.7448765399999998e-08,7.6605275e-09,2.7163696e-10,0.0025073349,6.9750138e-05,0.0012268392499999998,0.0075451079,2.06301883,4.6221922,0.18486886400000002,22.7287486,4.1659207900000005e-06
20240,20240,entrées et plats composés,plats composés,Piperade basquaise,"Piperade, Basque-style (fondue of sweet peppers and tomatoes flavoured with onions and garlics)",Total,Piperade basquaise (20240),entrées et plats composés,plats composés,0.1720481142,1.2751748909999998,1.300271284e-07,0.7912526446,0.00394705461,7.54875467e-08,3.714507102e-08,1.11844043e-09,0.00881010439,0.0002745397135,0.00536604131,0.0316980572,11.58128735,54.0773274,2.220310704,30.221463280000002,8.87779159e-06
25528,25528,entrées et plats composés,"pizzas, tartes et crêpes salées",Pissaladière,"Pizza, onion anchovy and black olives",Beurre,Pissaladière (25528),entrées et plats composés,"pizzas, tartes et crêpes salées",0.052379814000000004,0.54747964,1.2922798e-08,0.037912347,0.0008847755,4.1485954999999994e-08,1.3194659999999998e-08,3.555456e-10,0.0061590415,6.0258965e-05,0.0019886431,0.026758599,6.2179667,33.533075,0.17671345,1.6379471,1.4498259e-06
25528,25528,entrées et plats composés,"pizzas, tartes et crêpes salées",Pissaladière,"Pizza, onion anchovy and black olives",Anchois commun,Pissaladière (25528),entrées et plats composés,"pizzas, tartes et crêpes salées",0.030302719,0.18830436,3.1778613e-08,0.070066919,0.0019936746,2.3408403e-08,4.2971707e-09,2.5508728e-10,0.0030546513,4.3182528e-05,0.0012161651,0.0089404096,2.2273812,9.7661617,0.045302274,3.4065278,2.6185887e-06
25528,25528,entrées et plats composés,"pizzas, tartes et crêpes salées",Pissaladière,"Pizza, onion anchovy and black olives",Fromage à pâte dure,Pissaladière (25528),entrées et plats composés,"pizzas, tartes et crêpes salées",0.035523992,0.37241403,1.2129040999999999e-08,0.028724805,0.00061305129,2.8719787e-08,8.4934748e-09,2.3599102e-10,0.0040216313,4.9430643e-05,0.0013444236000000002,0.017284921,4.0333774,21.647157,0.12441136,1.4182015,8.5707659e-07
25528,25528,entrées et plats composés,"pizzas, tartes et crêpes salées",Pissaladière,"Pizza, onion anchovy and black olives",Olives,Pissaladière (25528),entrées et plats composés,"pizzas, tartes et crêpes salées",0.0061811747,0.003124771,2.2860927999999996e-09,0.0012393931,0.00011089351,2.9651196e-09,2.4092254e-09,5.3612789e-11,0.00041568259,4.3345729e-06,0.00021588117,0.001730008,0.78786596,7.3625596,0.31079715,0.21575258,2.5093876e-07
25528,25528,entrées et plats composés,"pizzas, tartes et crêpes salées",Pissaladière,"Pizza, onion anchovy and black olives",Oignons,Pissaladière (25528),entrées et plats composés,"pizzas, tartes et crêpes salées",0.012728737,0.045448878,6.521103199999999e-09,0.011017262,0.00020865944,4.0212026e-09,1.5623425999999998e-09,6.3103639e-11,0.00051261003,1.2789372e-05,0.00057775497,0.0018814416,1.0638101,4.6078951,0.7620632,0.63554947,7.009756699999999e-07
25528,25528,entrées et plats composés,"pizzas, tartes et crêpes salées",Pissaladière,"Pizza, onion anchovy and black olives",Tomate,Pissaladière (25528),entrées et plats composés,"pizzas, tartes et crêpes salées",0.011245415,0.070660015,9.5955035e-09,0.011503838,0.00024498819,4.7236915e-09,3.4893237e-09,1.0091612e-10,0.00055095711,9.833462e-06,0.00028430238,0.0019919698,0.54811987,-0.90956609,0.45327759,1.1991855,7.3659752e-07
25528,25528,entrées et plats composés,"pizzas, tartes et crêpes salées",Pissaladière,"Pizza, onion anchovy and black olives",Farine de blé,Pissaladière (25528),entrées et plats composés,"pizzas, tartes et crêpes salées",0.0075031335,0.053172974,3.4009021e-09,0.0054926111,0.00016157392,5.3542982e-09,6.7482856e-10,8.8343636e-11,0.00082676886,1.2229017e-05,0.00055652378,0.0035699168,1.0650106,7.2380189,0.024095978,0.37743777,2.5099266999999994e-07
25528,25528,entrées et plats composés,"pizzas, tartes et crêpes salées",Pissaladière,"Pizza, onion anchovy and black olives",Autres étapes,Pissaladière (25528),entrées et plats composés,"pizzas, tartes et crêpes salées",0.09903441899999998,0.57980537,9.008464e-08,1.15858907,0.0017466362300000001,3.6183062600000004e-08,1.01095072e-08,3.8025508e-10,0.0030826586,0.00012808186499999998,0.00151410324,0.009229060099999999,2.95664432,9.4746657,0.177015809,29.9285971,6.8712258e-06
25528,25528,entrées et plats composés,"pizzas, tartes et crêpes salées",Pissaladière,"Pizza, onion anchovy and black olives",Total,Pissaladière (25528),entrées et plats composés,"pizzas, tartes et crêpes salées",0.2548994042,1.860410038,1.687186936e-07,1.3245462452,0.0059642526800000005,1.4686151949999999e-07,4.4230532959999995e-08,1.532855164e-09,0.01862400129,0.00032014042489999996,0.0076977973400000005,0.07138632589999999,18.90017615,92.71996691,2.073676811,38.81919882,1.3736221610000001e-05
25478,25478,entrées et plats composés,"pizzas, tartes et crêpes salées",Pizza 4 fromages,"Pizza, four cheeses",Fromage,Pizza 4 fromages (25478),entrées et plats composés,"pizzas, tartes et crêpes salées",0.15254355,1.0078178,4.1864404e-08,0.11237625,0.0020855525,1.8447393e-07,1.5261393e-08,5.2922859e-10,0.026142412,0.00013826487,0.0050230837,0.11365258,8.6317634,77.740277,0.91800984,5.5533205,2.1680895e-06
25478,25478,entrées et plats composés,"pizzas, tartes et crêpes salées",Pizza 4 fromages,"Pizza, four cheeses",Fromage mozzarella,Pizza 4 fromages (25478),entrées et plats composés,"pizzas, tartes et crêpes salées",0.058027629,0.60728523,2.1132439e-08,0.050141747,0.00098985882,4.4624502e-08,1.3908942999999999e-08,3.8292357e-10,0.0065481419,8.8519627e-05,0.0022185962,0.02801271,6.589169,34.868901,0.22241692,2.3845665,1.4540366e-06
25478,25478,entrées et plats composés,"pizzas, tartes et crêpes salées",Pizza 4 fromages,"Pizza, four cheeses",Roquefort,Pizza 4 fromages (25478),entrées et plats composés,"pizzas, tartes et crêpes salées",0.12124636999999999,0.93265944,3.0818589e-08,0.073273008,0.0013055880000000003,1.4018544999999997e-07,1.2544282e-08,4.2464287000000006e-10,0.020376333,7.9497406e-05,0.0046741773,0.089823949,3.4335402,106.11563,0.19209154,3.706736,1.4331044e-06
25478,25478,entrées et plats composés,"pizzas, tartes et crêpes salées",Pizza 4 fromages,"Pizza, four cheeses",Tomate,Pizza 4 fromages (25478),entrées et plats composés,"pizzas, tartes et crêpes salées",0.0077335578000000006,0.048593432,6.5989011e-09,0.0079112775,0.00016848025,3.2485187e-09,2.3996346e-09,6.9400784e-11,0.00037889741,6.762547000000001e-06,0.00019551692000000003,0.0013698928,0.37694622,-0.62551555,0.31172246,0.82468906,5.0656375e-07
25478,25478,entrées et plats composés,"pizzas, tartes et crêpes salées",Pizza 4 fromages,"Pizza, four cheeses",Farine de blé,Pizza 4 fromages (25478),entrées et plats composés,"pizzas, tartes et crêpes salées",0.01828782,0.12960155,8.2892147e-09,0.013387458,0.00039381344000000005,1.3050338999999998e-08,1.6447984999999999e-09,2.1532504000000003e-10,0.0020151314,2.9806487e-05,0.0013564475000000002,0.0087011639,2.5958116,17.641641,0.058730516,0.91995082,6.117589e-07
25478,25478,entrées et plats composés,"pizzas, tartes et crêpes salées",Pizza 4 fromages,"Pizza, four cheeses",Autres étapes,Pizza 4 fromages (25478),entrées et plats composés,"pizzas, tartes et crêpes salées",0.099063534,0.5798320800000001,9.0086446e-08,1.15859873,0.00174672611,3.61845099e-08,1.0110958899999999e-08,3.8036841e-10,0.0030828089999999997,0.00012810134400000002,0.0015141322500000001,0.009229335299999999,2.95675611,9.474775600000001,0.180543177,29.9290612,6.871359450000001e-06
25478,25478,entrées et plats composés,"pizzas, tartes et crêpes salées",Pizza 4 fromages,"Pizza, four cheeses",Total,Pizza 4 fromages (25478),entrées et plats composés,"pizzas, tartes et crêpes salées",0.4569024608,3.305789532,1.987899938e-07,1.4156884705000001,0.00669001912,4.217672496e-07,5.587000999999999e-08,2.0018892639999998e-09,0.05854372471,0.000470952281,0.014981953869999998,0.250789631,24.583986530000004,245.21570905,1.883514453,43.31832408,1.30449126e-05
25457,25457,entrées et plats composés,"pizzas, tartes et crêpes salées","Pizza à la viande, type bolognaise","Pizza, bolognese-style w meat",Bœuf haché,"Pizza à la viande, type bolognaise (25457)",entrées et plats composés,"pizzas, tartes et crêpes salées",0.58992321,6.0510507,1.3437436999999998e-07,0.28216406,0.0088461048,5.6615089e-07,1.1706872999999999e-07,2.9422149e-09,0.084365466,0.00035743057,0.01907137,0.37226697,29.009376,430.79852,1.2928986,15.882212,1.0753894e-05
25457,25457,entrées et plats composés,"pizzas, tartes et crêpes salées","Pizza à la viande, type bolognaise","Pizza, bolognese-style w meat",Gruyère,"Pizza à la viande, type bolognaise (25457)",entrées et plats composés,"pizzas, tartes et crêpes salées",0.058751610999999995,0.61606391,1.9975054e-08,0.047149782,0.0010135174,4.7496618e-08,1.4060961999999999e-08,3.9049441000000006e-10,0.0066570411,8.1555078e-05,0.0022243401,0.028617588,6.677364,35.841617,0.2056907,2.3319333,1.4171622e-06
